date,lat,lon,ice_concentration,ice_thickness,wind_speed,temperature,visibility
2026-01-01,67,-26,30.958244009549965,1.3937504334750916,24.706537651876612,-13.595040661324838,4.754600960358813
2026-01-01,67,-24,65.83755499285449,1.154899345738817,15.285081944446308,-10.751989514894877,6.714030971930095
2026-01-01,67,-22,56.14180809478692,2.1297199128032753,22.458396167012875,-10.9356894058052,7.259257683847224
2026-01-01,68,-60,53.420099781558555,1.1078732718621214,25.978348840986094,-11.948148672832676,5.958196812071704
2026-01-01,68,-58,72.34654766617564,2.3943654270518975,15.267428889313361,-12.26451309414981,5.595614695132212
2026-01-01,68,-56,65.6463759354556,2.269143796391033,26.603330791904238,-10.932451819996807,8.610957614308658
2026-01-01,68,-54,70.42007683265518,1.9773670799064746,17.517865947252353,-13.379168237557789,5.739713891264631
2026-01-01,68,-52,71.93991929985437,1.9166099178058396,13.454234534132219,-4.538063621572698,3.987965237000596
2026-01-01,68,-50,45.71622774424536,2.3106776114500476,26.333301551703485,-11.879400914739225,7.25669101852856
2026-01-01,68,-48,69.7550645430617,0.871921939959918,20.606436465549812,-18.38580855756056,7.9502394668355025
2026-01-01,68,-46,67.05885236995722,0.922151962245242,17.428913266776053,-12.935342728621878,4.872550894392051
2026-01-01,68,-44,53.555592088671375,1.6705810480443386,21.959732568869782,-17.53471587685565,5.057923388763355
2026-01-01,68,-42,74.64099874715272,0.4863409609518732,8.740289804987558,-18.59222110626218,5.573105696576306
2026-01-01,68,-40,76.2181513119601,2.5327493518646866,26.861276985616154,-15.799692649817136,5.961967584194622
2026-01-01,68,-38,49.94941270724382,1.487040804805327,17.690730888638893,-13.386407198309552,4.345538112895354
2026-01-01,68,-36,80.38693028482345,2.5729172391018045,19.12991881234514,-12.991441389505294,7.380287983422225
2026-01-01,68,-34,61.97559056228327,1.6568647372672918,20.10073920625436,-14.51161950725584,4.453980432289067
2026-01-01,68,-32,70.49020348517885,1.8485988038718149,31.609148862360335,-10.203645869573965,10.0
2026-01-01,68,-30,54.65304874223901,2.1106244457044747,21.466736045906814,-4.050985333911639,4.383403429289697
2026-01-01,68,-28,53.20556315638448,1.0804251481891844,3.008834205521545,-17.628775108403804,4.481734676892604
2026-01-01,68,-26,73.00787572952416,1.7392291830440116,35.00936671372709,-10.247880809069748,4.846192688675194
2026-01-01,68,-24,52.03170657303284,1.844343420054554,9.438134343834863,-5.842706170728231,8.358880241442574
2026-01-01,68,-22,60.616486957905906,0.3008058296363858,30.830978993323303,-15.57269922626309,8.475632623946924
2026-01-01,69,-60,38.11144682411266,1.080437483932359,20.041949597745464,-14.765097031176289,5.099869057041513
2026-01-01,69,-58,82.45699864694997,0.752665699432184,18.860964119829653,-14.398521841440505,7.028877668117498
2026-01-01,69,-56,84.2322975617778,0.7127505357134916,7.727086634115022,-8.611615890507455,6.6646280239591835
2026-01-01,69,-54,55.03026926886893,2.585806382865766,20.925397074342868,-9.103514079680867,6.135036962820218
2026-01-01,69,-52,100.0,2.728738589710243,18.008286812167412,-10.142145245228223,7.290751899170295
2026-01-01,69,-50,97.37263115064698,0.8245535775939269,25.488411679987514,-9.70787756575206,2.4825210271537714
2026-01-01,69,-48,46.3348297466845,0.1,17.844745324443537,-11.41228872102019,9.004714104192056
2026-01-01,69,-46,71.4818956083955,2.6400308818999045,8.959188334280869,-23.516912196775774,5.888904602206763
2026-01-01,69,-44,77.68130897878615,1.4771136763341348,3.460463199680987,-15.445600197563943,3.3910609989902936
2026-01-01,69,-42,83.39345097660077,1.7566187722677937,12.480961709381159,-17.569334586683468,3.881572956222097
2026-01-01,69,-40,68.74641805453656,2.1685996243508665,12.11419162931565,-12.479767422410777,4.939484763255118
2026-01-01,69,-38,54.142543354753116,1.4250787480318095,11.718061420645007,-17.76824652673591,3.604244214822303
2026-01-01,69,-36,100.0,1.52468448638021,14.402195936059314,-13.93010044632889,5.77534390061834
2026-01-01,69,-34,65.58060800933553,1.9299166900303977,26.06006168037844,-17.65250573805264,4.84836351871064
2026-01-01,69,-32,64.49896605696712,0.1,7.878471502411582,-8.165628662777376,9.289935427002568
2026-01-01,69,-30,65.01927920887243,1.9035898741390365,22.490001236348288,0.3944040422761894,8.239149822869154
2026-01-01,69,-28,67.44164817038467,0.8311216915797021,7.14842943793942,-13.982681820663885,4.487298509431393
2026-01-01,69,-26,41.55492580804652,1.0473989810302315,11.34761597108484,-6.564291824637177,7.763279513898901
2026-01-01,69,-24,69.84054717366766,2.535960897223018,20.618946461180947,-19.30642100664132,9.046248154539315
2026-01-01,69,-22,80.77820087369318,0.7739276919714806,18.477290575331136,-19.378091266923786,3.234400538071328
2026-01-01,70,-60,88.52355095063282,2.836591648329091,8.81145940944687,-12.185153816547146,4.698714861756346
2026-01-01,70,-58,60.25749232470608,1.0853242530327916,13.08807384256147,-14.757391860275865,4.3380997671779244
2026-01-01,70,-56,75.40913651559677,1.4648333233856041,18.088415625068723,-19.53781831020799,4.846457338863335
2026-01-01,70,-54,85.10782451651512,1.8506420313370664,12.179558041611593,-14.503338472853871,7.502774246743578
2026-01-01,70,-52,36.61189437757257,1.8803521346659546,14.699009928433227,-12.147006657034204,4.473481686914966
2026-01-01,70,-50,33.90235798670962,0.36072029348178614,20.384679573291056,-13.701387491392591,4.191366749791182
2026-01-01,70,-48,82.77184917554747,0.33693595641172824,19.471361610821468,-21.055080998812283,4.696327784395682
2026-01-01,70,-46,70.94797342632828,0.8977106443012334,16.923555646161397,-9.968535953927798,4.846216260953702
2026-01-01,70,-44,86.71384224130284,0.7092052017396674,24.238433423322263,-7.792156896710498,1.0567109997454214
2026-01-01,70,-42,54.062094890590465,1.903950489026378,18.37563691165606,-13.144270633143456,4.792029626568359
2026-01-01,70,-40,71.731795749458,1.3910259352255443,29.34225649327846,-13.727895783493935,6.675205324150404
2026-01-01,70,-38,61.76246067755065,1.1586756431492544,16.539534497443032,-13.027739288108515,5.158031038359474
2026-01-01,70,-36,75.79549713792827,2.9527805590518073,26.96899762745354,-16.630117660839204,8.402427844327889
2026-01-01,70,-34,61.838492539568975,0.1,11.935309512660767,-24.353959605129276,5.296973031917383
2026-01-01,70,-32,70.36836758379103,2.673506118592698,22.6154189901133,-16.09550264404432,7.658811162366979
2026-01-01,70,-30,25.7772938198423,1.6649301906759961,26.166921551095733,-22.392931228899208,8.287508086413858
2026-01-01,70,-28,76.76992814988829,1.209298460269439,25.06225492885028,-3.6465357109780214,6.36373251011699
2026-01-01,70,-26,74.96441172600672,1.178447370321829,13.201245044281666,-10.848320917278773,4.287832348182265
2026-01-01,70,-24,71.43132474438785,1.1656397872644184,23.831838605971136,-13.331689473565259,8.075079888515798
2026-01-01,70,-22,59.79967202290506,1.3110875452946402,12.16989027374154,-17.22146630038056,6.754600986089704
2026-01-01,71,-60,85.13977233290704,0.8544842730756622,26.95684736084528,-8.221810705975246,6.826869806447402
2026-01-01,71,-58,100.0,0.9583475606274989,10.042762373508664,-23.893601244521392,8.992088622978367
2026-01-01,71,-56,83.08731312708116,1.4610907303626814,22.239749010558562,-20.627445236491884,10.0
2026-01-01,71,-54,72.58442363950455,1.576576356223425,25.806132991189536,-12.594953841316434,6.447768048558263
2026-01-01,71,-52,54.190510891093766,1.830027849995197,35.05619597180027,-8.272899769225113,9.186373253278795
2026-01-01,71,-50,59.7756864713763,0.8072766258189934,18.993704639202814,-14.721375438556526,8.188383036941897
2026-01-01,71,-48,36.15070740570361,2.5706852236224296,18.735936811368084,-17.1344053497371,3.975791249479665
2026-01-01,71,-46,36.902866562684615,2.07621940877334,20.58654373750723,-21.44980449870527,3.409842455872768
2026-01-01,71,-44,63.28430601419743,2.668315067702575,17.92326918909116,-22.51571476559053,5.508513871828112
2026-01-01,71,-42,64.54552860504658,0.1,19.565641067857502,-16.15467265104339,7.3924127296268365
2026-01-01,71,-40,100.0,2.28859552068343,17.848890475561355,-20.532629543708353,10.0
2026-01-01,71,-38,71.18436868028977,1.5097505043390624,19.806999303119973,-14.009576196160726,5.711279176152115
2026-01-01,71,-36,58.526759862395274,1.1171987411317255,19.737973838272012,-17.717123855668824,4.574308434645671
2026-01-01,71,-34,72.12860455383793,1.3215159478054013,32.03194390866151,-28.25484904196506,8.183013703844924
2026-01-01,71,-32,94.92170384995258,0.1,17.25849924735721,-16.857204329978956,3.1849766105643575
2026-01-01,71,-30,54.443666248182495,0.7225969081739199,34.01816354738898,-10.321608034262695,8.543110189988317
2026-01-01,71,-28,84.4334412808647,0.7096637601479396,15.80383786976181,-12.55312719386041,3.5557443822161092
2026-01-01,71,-26,84.25996860344776,1.3317722212893055,17.00143353960322,-11.445200158982543,6.88852662297208
2026-01-01,71,-24,62.7806766836184,2.3115308623549735,11.351493379200821,-11.920321965278681,7.186202515936768
2026-01-01,71,-22,63.809071213720195,1.7282931155694825,9.991091388917576,-10.379864903965494,5.630195727114022
2026-01-01,72,-60,59.54553958961921,2.2343064580858223,14.365250475657927,-22.042306481817796,2.8867416529521925
2026-01-01,72,-58,82.12019902691279,0.6036994532526019,34.03835345587492,-25.40964703941861,9.392912736580076
2026-01-01,72,-56,74.22034934405237,1.4323008216907254,15.640647305528402,-13.004319428239645,5.9247305951503035
2026-01-01,72,-54,92.06603764033042,1.5799593540634278,21.202414091695022,-16.81806106106928,5.886108752557865
2026-01-01,72,-52,76.15603537784118,0.30288212514036217,9.214516623154296,-11.283679529886426,6.341730876255884
2026-01-01,72,-50,66.32033327294641,1.5129037531457752,22.78065364289337,-17.698798401546807,4.4433905491953745
2026-01-01,72,-48,73.91690510195363,0.8151390556694776,23.266022045715776,-23.5129180211892,8.058311274651288
2026-01-01,72,-46,79.45194964826086,1.679220814019713,27.86152787156411,-6.672627777687117,8.028740130036262
2026-01-01,72,-44,33.182515373367096,0.604296123285009,15.00145137843457,-14.869544748945831,7.035318040938246
2026-01-01,72,-42,55.48512373693069,1.6307367351339548,13.95693654117342,-18.057589014959742,3.1866778063035555
2026-01-01,72,-40,51.535335077781916,0.5538207760685665,12.193013976181337,-9.731791016960802,4.101202222336114
2026-01-01,72,-38,100.0,1.8453225306166225,21.47868898955899,-19.291788900906067,7.4006197588179825
2026-01-01,72,-36,58.487243475244526,1.585406870251753,40.0,-15.48029949862325,8.298546652571352
2026-01-01,72,-34,55.93647149748225,1.4755080566521268,34.16640508508408,-18.134835288938838,9.624897115993857
2026-01-01,72,-32,84.1550387091095,1.1062732568740126,25.059261912444168,-10.137227751866352,7.243619924434393
2026-01-01,72,-30,38.59550560219087,0.991003976922592,18.019850915587963,-15.372167145500232,7.241344195101356
2026-01-01,72,-28,73.55402001866507,0.5652589489029292,23.041582808047707,-11.947071273580885,7.11958089586208
2026-01-01,72,-26,91.61561451109243,2.083745508184233,23.673440633827493,-15.350828557293235,2.678078132968017
2026-01-01,72,-24,78.59236438265171,1.6453813810141777,22.172630697562987,-21.383742879101547,3.8378869191834752
2026-01-01,72,-22,91.06305706665808,1.4723113923003415,25.452005578980994,-14.858408119347693,6.05951227899149
2026-01-01,73,-60,88.76567611951995,1.1387686902478382,20.76896621552787,-17.311376443525212,5.131007545135369
2026-01-01,73,-58,63.816557530627215,1.655493640143599,16.17001102669218,-8.721219372132396,4.210785395560992
2026-01-01,73,-56,66.26256711677281,1.1921882592080775,31.575823074829863,-14.017226117442126,8.06368907893727
2026-01-01,73,-54,40.28879253926056,1.6869351861084811,27.117046364987495,-14.588580053622879,8.130960750130702
2026-01-01,73,-52,59.654230997992556,2.486543208129906,38.391184988954,-16.814192802198296,5.1089949571984565
2026-01-01,73,-50,99.06768954235402,2.6057005020114987,15.817119782773855,-17.100934085479288,5.436430782278985
2026-01-01,73,-48,43.11098977931446,0.8569436374610613,11.966873865983457,-18.838987825520643,5.930630225226437
2026-01-01,73,-46,74.68429465073041,2.5853503449698536,12.013167674089672,-10.078388007617082,5.572022311548982
2026-01-01,73,-44,69.01072580695134,1.9723736445166227,11.018223827501611,-13.087951269079747,6.332904416426112
2026-01-01,73,-42,79.84902528016298,1.7024180507354727,39.64240111928716,-18.18869992125658,4.938006089996365
2026-01-01,73,-40,57.53718947150471,1.1111660165878217,14.900902981547858,-9.054917344462242,8.84100849597971
2026-01-01,73,-38,58.58507412501048,0.9173510988270399,23.771324451091232,-17.761115221404857,7.265863635511021
2026-01-01,73,-36,74.058460417026,0.4389791195019377,32.38004161064049,-6.020611634522391,4.7744226190312276
2026-01-01,73,-34,62.24596880128032,1.7001057735074334,22.6756543198962,-11.707278636635849,10.0
2026-01-01,73,-32,66.461055450119,0.9411919288230824,8.965446175883782,-18.654650199709597,5.933746054252405
2026-01-01,73,-30,100.0,1.13767209067468,21.79030361311119,-15.08211448036376,8.376786546896168
2026-01-01,73,-28,100.0,1.1283918589557755,16.084484459854224,-9.77919561465464,7.363782979252623
2026-01-01,73,-26,100.0,1.9087497297281746,17.125663273703523,-12.046725846538454,8.217407161165816
2026-01-01,73,-24,86.40964362394729,1.8550918217751085,28.53339751671323,-9.153522047771636,8.764317982075054
2026-01-01,73,-22,82.97419775179286,1.383017343778202,21.17370949146658,-8.967455167458215,4.366128658025528
2026-01-01,74,-60,77.37346617745803,1.2246628313708476,20.22995858347854,-8.607740686963506,6.382198136039807
2026-01-01,74,-58,70.92873096312297,0.5481007013140566,25.970028528217767,-11.772579094294624,10.0
2026-01-01,74,-56,63.844435300939985,1.6534052293647572,21.995069469686044,-7.112733601182628,5.809408935226096
2026-01-01,74,-54,75.58043051540679,1.9255275568015775,21.492872985250866,-17.232168072752643,6.388179985796615
2026-01-01,74,-52,91.47263499719544,0.7814392904122579,21.06375739317501,-18.500604074695865,8.390093257849685
2026-01-01,74,-50,39.536261904324505,1.1087547069098882,23.017695000516166,-7.172379853828298,5.868499477854025
2026-01-01,74,-48,58.896009466136036,2.8168099486084133,8.415888796670048,-25.99402978310041,6.880028900106665
2026-01-01,74,-46,59.958915512947776,0.7851370280085008,25.666851578394827,-13.780996431144006,4.871842738526543
2026-01-01,74,-44,44.393912026582115,2.110720129796101,25.20160942366929,-15.495879318896915,9.693273992095332
2026-01-01,74,-42,48.598304673476946,0.43213238035268287,14.464735440950044,-15.227930081777489,6.486678898645383
2026-01-01,74,-40,65.1752788428734,1.7464387775600076,9.987684606476448,-7.7811769796337025,5.835697643214862
2026-01-01,74,-38,92.34591663176255,1.739907742464393,23.654025753230272,-12.15116359883898,6.8954171200346295
2026-01-01,74,-36,82.85445519735087,2.4304067710927018,21.57216935761176,-11.454981212057438,5.820528611425546
2026-01-01,74,-34,98.80234430898946,1.0265253885585113,34.40752346328652,-15.200789753221716,3.1384497957639037
2026-01-01,74,-32,72.56208829821578,1.0232638397675835,26.72514839190979,-18.263119896511956,5.107633133570441
2026-01-01,74,-30,32.209185381089384,1.1833855765256462,0.6089653869683467,-22.919514117428616,7.520829312288595
2026-01-01,74,-28,85.71600317301665,1.7978202932494753,12.264190854966296,-15.2385567807099,5.992794921818863
2026-01-01,74,-26,46.83270621614915,2.5523788112370056,27.01889832460537,-16.10482086914832,6.053771677989062
2026-01-01,74,-24,74.16765615895105,0.1,18.022580939835226,-18.409921239988993,3.996759980210169
2026-01-01,74,-22,64.3779941422809,2.7583805687946654,25.12674289013608,-17.855894948913985,7.145165562712317
2026-01-01,75,-60,97.98710873172004,2.147243578038938,20.477042959361395,-18.23468388852787,7.39644662722718
2026-01-01,75,-58,77.86970770843499,2.1266352540194124,25.081374413455755,-9.752236423403325,4.929529576878864
2026-01-01,75,-56,96.34788131268651,1.6383197232846798,36.602086981002124,-18.44593909044784,9.4719276063305
2026-01-01,75,-54,73.95821566925295,1.0440073974698862,16.128913327565428,-16.6017365409716,6.848331892803833
2026-01-01,75,-52,80.45670976071,1.0984099972429946,19.80516326191214,-4.288648206940682,9.455086340201422
2026-01-01,75,-50,78.72647339348065,1.5266024347177403,20.96025061374609,-11.932410136347917,3.954414869603189
2026-01-01,75,-48,64.8524692515331,0.33199114828568743,23.193784980842235,-11.764020301486294,5.033627075401252
2026-01-01,75,-46,100.0,0.6419640358983612,8.285000958321438,-13.87774090720014,8.094196605224308
2026-01-01,75,-44,100.0,1.178781015991742,28.629446667450367,-15.192542347503537,5.654745400118361
2026-01-01,75,-42,87.67319874973344,1.9566260148893937,7.388862744126005,-7.617298251370521,8.760182708294902
2026-01-01,75,-40,57.488745969809415,1.7770624734061862,23.952241490261912,-13.696631170880465,4.8993896923091595
2026-01-01,75,-38,56.56753264123897,1.4821121503059884,29.381832154074917,-12.281999227027839,5.258771335827788
2026-01-01,75,-36,85.43397421296689,0.1,29.190125602976828,-23.698568893890496,5.275118117193736
2026-01-01,75,-34,47.60660210747712,0.5937229669953661,29.286614299028155,-17.338506006559456,6.693007763461432
2026-01-01,75,-32,69.06158842241632,1.833928579056185,20.61457512848204,-21.41496112094285,7.99253363889428
2026-01-01,75,-30,60.12486833677375,0.41039267093817444,16.5750787122727,-7.496201046828446,7.7004434842269855
2026-01-01,75,-28,63.026957311842814,1.2555196069770997,17.42691959026094,-4.6162600821957955,6.763870904463107
2026-01-01,75,-26,78.60083294382139,2.2211984178222894,21.910313272212107,-16.295210729103516,5.607300301830043
2026-01-01,75,-24,68.56797481171873,1.473944434443111,25.821036349095838,-14.740270570963503,7.465280154431158
2026-01-01,75,-22,68.38566839782835,1.5550446332212635,4.014394523743139,-10.418361626487592,6.692976951795986
2026-01-01,76,-60,89.96020219719304,0.1,36.706997638245824,-15.69794814077587,8.216365633475032
2026-01-01,76,-58,49.20188145748938,1.9289417335437988,11.57267549461075,-18.118844803479025,9.828062707733572
2026-01-01,76,-56,66.18635198473307,1.652203011225806,26.960541845510033,-12.521590560136977,6.3008378102871525
2026-01-01,76,-54,77.2992200493245,3.0,19.539049623731316,-13.994504766425163,8.101308792015224
2026-01-01,76,-52,92.11051865915968,2.330921213892266,25.109841776233477,-20.715024563652417,9.266863064602191
2026-01-01,76,-50,47.07309213962624,1.7118448256673233,13.965793199845137,-15.320691732964963,6.657524820606961
2026-01-01,76,-48,76.42714430900546,1.7953445279646993,32.909690152469175,-12.732328492430101,5.511686729418702
2026-01-01,76,-46,89.28174336576714,2.332629342247248,10.17913747890406,-12.01299965075071,7.402345484621796
2026-01-01,76,-44,64.04872993280016,2.4629947693181338,18.799555303739787,-14.37211773264229,5.65385635143226
2026-01-01,76,-42,70.31158095162935,0.7326074391733588,8.479592939245645,-7.027474683875139,4.306077303363344
2026-01-01,76,-40,50.172153010873856,0.1,14.888306018483982,-21.61544896703749,9.284030320272738
2026-01-01,76,-38,90.19634178685268,1.0182947583755935,38.01948644275447,-10.09117256504203,5.350337232982755
2026-01-01,76,-36,20.011885702528538,3.0,8.883420265891232,-23.226993734784458,8.045140864019281
2026-01-01,76,-34,100.0,2.4689909729573625,24.51127296041888,-12.02622829167357,7.706831117560616
2026-01-01,76,-32,85.17857179573531,1.696833996778563,20.83360883161501,-15.312965639497612,4.492070822266648
2026-01-01,76,-30,64.38649846266452,0.3149302300632302,19.213282985642,-19.942955535754585,3.792821365568458
2026-01-01,76,-28,73.59788302306957,2.4744016004412197,27.346532848018505,-22.852503018115886,4.020743726859325
2026-01-01,76,-26,88.81542375976431,0.8122588245231833,18.202934800023804,-12.24973950487724,4.063311090272729
2026-01-01,76,-24,72.1075101229192,0.566182153557257,15.18905884839029,-13.401090329287316,2.8140125329366614
2026-01-01,76,-22,78.80949475920798,1.486253540751323,24.41991963533718,-13.880429329676693,8.728280859947688
2026-01-01,77,-60,72.50449005295815,1.1994161212123229,20.97838002425827,-12.28350985481806,6.0977201406514085
2026-01-01,77,-58,70.81183382407765,1.0086058185352713,14.696792659592415,-22.013026358998466,9.499153486373878
2026-01-01,77,-56,45.1227352921743,1.0149663615428648,14.252741875446421,-10.525378115277793,5.410100643415944
2026-01-01,77,-54,94.95484145347467,1.028556563029292,22.231953297790415,-19.176735266298785,10.0
2026-01-01,77,-52,46.248031619409744,1.7168744971589192,25.070215047456788,-12.931004512742508,5.629424682244584
2026-01-01,77,-50,67.40358600533148,1.5306680303853768,18.82398398697209,-10.180604416025451,10.0
2026-01-01,77,-48,58.85016429984333,0.5411379142946456,19.29374361318996,-2.1014533117284078,4.392650864060538
2026-01-01,77,-46,100.0,2.674390569853508,15.571294066336044,-12.155084604073624,9.256793246257075
2026-01-01,77,-44,62.417445180250255,1.3574937479283467,15.34655268841085,-20.073783653464332,4.701444909867986
2026-01-01,77,-42,45.52119466475487,1.5238584277814582,13.840214151530866,-13.831070441046261,2.8882087075927454
2026-01-01,77,-40,76.61760464428914,2.083470273126247,4.050114859428357,-13.12971715076214,8.455337984946585
2026-01-01,77,-38,45.807179626175895,2.6708006707863925,23.352152074928362,-18.525059278792043,5.8884618446845876
2026-01-01,77,-36,81.16653825043444,1.5532037739886881,24.310047939570953,-19.60336796539683,6.3387216480721555
2026-01-01,77,-34,41.7257100619004,1.4221417570559098,12.768738868281682,-18.677649712948835,8.472186350420875
2026-01-01,77,-32,91.82620241188538,1.9263966846350238,11.261497882619368,-16.58204224847401,8.426195399958367
2026-01-01,77,-30,72.83433827279809,3.0,23.146542715154975,-14.039754417549842,5.3817670715949975
2026-01-01,77,-28,72.67081809564564,1.3932711145336192,25.664869413508725,-10.21648841602708,4.428021078984101
2026-01-01,77,-26,43.37534092884444,0.21465623882769247,24.06393061530035,-20.516833030869368,1.6942188140950343
2026-01-01,77,-24,77.77157209061929,3.0,19.951432707680855,-10.80754612774179,6.16365871709513
2026-01-01,77,-22,68.02220693617714,2.143353538091438,17.67780364649079,-13.663038429640485,6.643395612392027
2026-01-01,78,-60,56.63819092713902,2.194429644675566,18.60032194643673,-18.778725797464222,7.073019687140807
